Age,Review Text,Rating,Positive Feedback Count,Department Name
36,,5,0,Bottoms
41,,4,3,Tops
43,,5,1,Bottoms
27,,3,1,Bottoms
53,,3,0,Tops
34,,5,0,Tops
34,,5,0,Bottoms
53,,4,1,Tops
51,,5,0,Tops
41,,3,0,Tops
44,,3,1,Bottoms
37,,4,1,Bottoms
45,,5,1,Bottoms
57,,1,2,Tops
47,,5,0,Tops
47,,4,0,Tops
37,,5,0,Tops
35,,4,0,Bottoms
51,,4,3,Bottoms
24,,5,2,Dresses
30,,5,0,Intimate
33,,5,2,Dresses
42,,5,0,Jackets
48,,5,0,Dresses
32,,3,0,Dresses
49,,2,1,Dresses
65,,5,0,Tops
48,,1,8,Dresses
42,,3,14,Dresses
45,,1,1,Dresses
32,,5,3,Dresses
33,,5,0,Dresses
58,,5,3,Bottoms
46,,2,0,Bottoms
53,,1,0,Dresses
31,,5,0,Jackets
39,,4,1,Bottoms
47,,5,16,Dresses
46,,5,9,Dresses
19,,4,3,Bottoms
56,,4,1,Bottoms
44,,1,1,Dresses
38,,3,0,Bottoms
30,,5,3,Dresses
64,,5,0,Dresses
43,,1,1,Jackets
45,,3,3,Tops
52,,5,0,Tops
28,,2,0,Dresses
40,,5,3,Dresses
29,,4,1,Bottoms
24,,5,0,Tops
55,,3,0,Dresses
57,,1,2,Bottoms
65,,5,0,Jackets
57,,5,2,Dresses
48,,4,5,Dresses
39,,5,3,Tops
51,,5,0,Bottoms
29,,5,0,Dresses
37,,3,3,Dresses
46,,3,1,Dresses
44,,5,0,Tops
39,,4,0,Bottoms
60,,2,0,Dresses
41,,3,0,Dresses
38,,5,3,Tops
57,,5,1,Dresses
23,,4,9,Bottoms
44,,4,3,Tops
67,,5,0,Jackets
39,,5,8,Dresses
39,,4,4,Dresses
26,,5,1,Dresses
46,,5,13,Dresses
47,,5,1,Dresses
54,,5,1,Dresses
46,,1,10,Dresses
34,,4,0,Dresses
62,,5,0,Dresses
65,,4,2,Tops
36,,4,0,Tops
36,,4,0,Tops
50,,5,1,Tops
30,,1,18,Tops
65,,5,3,Tops
34,,4,0,Tops
37,,5,0,Tops
38,,5,0,Tops
46,,5,2,Tops
39,,5,1,Tops
37,,3,0,Tops
29,,4,0,Tops
65,,5,0,Tops
37,,4,0,Tops
41,,5,0,Tops
52,,5,0,Tops
36,,5,32,Tops
50,,4,0,Tops
24,,3,0,Tops
57,,4,2,Tops
28,,5,0,Tops
21,,5,0,Tops
59,,5,0,Tops
37,,5,51,Tops
50,,5,3,Tops
65,,5,3,Tops
70,,2,3,Tops
38,,4,0,Tops
29,,3,0,Tops
48,,4,0,Tops
52,,2,0,Tops
39,,5,9,Tops
49,,4,2,Tops
60,,5,1,Tops
42,,2,0,Tops
35,,3,0,Tops
37,,3,0,Tops
29,,5,0,Tops
58,,2,6,Tops
53,,2,5,Tops
31,,5,0,Tops
37,,3,10,Tops
33,,4,0,Tops
44,,4,0,Tops
39,,3,0,Tops
29,,5,5,Tops
37,,5,6,Tops
28,,3,1,Tops
42,,5,26,Tops
33,,3,5,Tops
31,,1,4,Tops
50,,2,1,Tops
54,,3,2,Tops
37,,3,4,Tops
35,,5,0,Tops
37,,5,0,Tops
53,,4,1,Dresses
34,,4,3,Tops
68,,5,0,Dresses
53,,5,1,Tops
23,,5,4,Tops
44,,5,14,Tops
35,,5,8,Tops
44,,5,0,Dresses
51,,4,0,Tops
46,,5,1,Dresses
53,,5,8,Tops
32,,5,0,Tops
51,,5,1,Dresses
58,,5,8,Bottoms
31,,5,0,Dresses
41,,5,10,Tops
39,,2,0,Bottoms
33,,5,0,Tops
29,,2,0,Dresses
63,,3,0,Tops
40,,4,0,Dresses
56,,4,0,Tops
34,,5,0,Dresses
44,,5,0,Bottoms
57,,5,4,Tops
62,,5,1,Dresses
59,,2,3,Tops
62,,5,3,Tops
59,,4,0,Tops
56,,4,0,Tops
44,,3,1,Tops
49,,3,14,Tops
30,,5,1,Dresses
29,,4,8,Dresses
25,,5,0,Tops
37,,4,9,Tops
29,,5,3,Tops
31,,5,4,Tops
56,,3,0,Tops
37,,4,9,Dresses
35,,5,12,Dresses
63,,5,0,Tops
41,,5,2,Tops
33,,3,3,Dresses
37,,5,14,Dresses
42,,5,1,Tops
73,,5,2,Tops
29,,5,0,Intimate
48,,3,4,Dresses
34,,5,1,Dresses
57,,5,2,Tops
43,,5,0,Tops
38,,2,1,Dresses
39,,4,1,Dresses
25,,5,3,Dresses
45,,4,0,Intimate
32,,5,0,Dresses
60,,5,1,Tops
22,,3,2,Bottoms
49,,2,2,Tops
37,,4,4,Tops
36,,5,0,Dresses
29,,5,4,Dresses
41,,5,2,Bottoms
26,,4,1,Dresses
29,,3,0,Dresses
36,,5,1,Tops
28,,5,0,Tops
39,,4,2,Dresses
29,,5,4,Dresses
64,,5,1,Dresses
26,,5,0,Dresses
33,,5,0,Dresses
34,,5,0,Dresses
48,,5,0,Dresses
64,,4,12,Tops
30,,5,4,Tops
32,,5,0,Tops
29,,5,0,Tops
35,,5,0,Tops
35,,5,2,Tops
31,,5,3,Dresses
35,,2,3,Bottoms
38,,4,1,Tops
24,,5,3,Tops
41,,3,6,Tops
56,,5,0,Dresses
45,,5,13,Tops
37,,2,0,Tops
62,,5,6,Tops
51,,5,0,Dresses
50,,5,2,Tops
46,,5,0,Tops
68,,4,0,Tops
70,,5,4,Bottoms
39,,3,4,Tops
23,,5,0,Dresses
61,,4,4,Bottoms
46,,5,31,Dresses
39,,3,4,Tops
54,,5,0,Tops
25,,3,0,Dresses
54,,5,1,Bottoms
44,,5,0,Dresses
28,,2,14,Intimate
47,,3,3,Dresses
62,,5,0,Tops
46,,1,0,Dresses
32,,5,1,Tops
42,,5,0,Tops
56,,5,1,Tops
22,,5,0,Dresses
40,,5,0,Dresses
62,,5,0,Dresses
48,,5,14,Tops
32,,5,0,Dresses
26,,1,1,Dresses
45,,3,0,Dresses
48,,2,0,Bottoms
52,,5,0,Dresses
37,,5,0,Tops
31,,4,1,Dresses
41,,5,0,Tops
42,,5,15,Tops
52,,5,0,Dresses
89,,5,0,Tops
48,,5,3,Bottoms
35,,1,2,Dresses
29,,5,3,Dresses
57,,4,3,Jackets
48,,5,0,Tops
48,,5,3,Dresses
26,,3,1,Tops
52,,5,0,Tops
31,,5,3,Bottoms
58,,5,1,Tops
66,,5,0,Tops
32,,5,0,Tops
36,,5,0,Tops
66,,5,0,Tops
64,,4,1,Tops
41,,4,0,Intimate
30,,4,3,Tops
28,,4,1,Bottoms
45,,5,0,Tops
26,,5,0,Tops
57,,5,0,Dresses
47,,5,0,Dresses
57,,5,0,Dresses
51,,1,1,Bottoms
49,,5,5,Tops
35,,5,0,Tops
28,,5,3,Tops
33,,4,0,Tops
30,,3,0,Dresses
39,,5,0,Tops
80,,4,5,Dresses
33,,4,0,Intimate
54,,5,0,Dresses
55,,5,0,Dresses
33,,5,0,Intimate
32,,5,0,Dresses
58,,5,1,Tops
35,,4,1,Dresses
50,,5,0,Tops
54,,4,0,Dresses
29,,5,0,Tops
28,,5,0,Tops
51,,3,3,Tops
48,,5,0,Bottoms
48,,4,1,Tops
67,,4,2,Tops
42,,5,3,Bottoms
37,,5,2,Tops
37,,5,1,Tops
27,,5,0,Tops
42,,5,0,Tops
35,,5,1,Tops
68,,5,4,Tops
66,,4,2,Tops
41,,5,4,Bottoms
30,,5,2,Tops
31,,4,0,Intimate
74,,5,10,Tops
54,,3,3,Bottoms
42,,1,0,Tops
30,,5,3,Bottoms
72,,5,1,Tops
42,,5,5,Tops
37,,5,0,Tops
45,,3,2,Tops
44,,4,16,Tops
41,,2,2,Tops
23,,5,1,Tops
50,,4,1,Tops
35,,5,0,Tops
35,,5,1,Bottoms
33,,5,5,Bottoms
26,,3,0,Dresses
73,,5,2,Tops
65,,5,0,Intimate
41,,4,5,Tops
62,,5,0,Tops
32,,3,3,Dresses
34,,2,0,Dresses
31,,5,1,Tops
62,,5,10,Tops
53,,5,5,Intimate
39,,5,0,Dresses
41,,5,0,Tops
26,,5,2,Tops
46,,5,1,Tops
51,,2,4,Dresses
29,,4,12,Tops
32,,5,2,Dresses
39,,5,0,Tops
54,,5,0,Bottoms
39,,4,6,Dresses
57,,5,0,Bottoms
31,,5,0,Bottoms
24,,4,0,Tops
35,,4,0,Dresses
34,,5,0,Tops
43,,5,0,Tops
32,,5,1,Dresses
54,,5,2,Tops
56,,5,0,Jackets
26,,5,10,Tops
55,,5,0,Tops
48,,5,0,Tops
55,,5,0,Tops
53,,4,0,Tops
27,,5,4,Dresses
54,,4,2,Tops
29,,5,0,Tops
67,,3,1,Jackets
36,,5,11,Tops
44,,5,6,Tops
41,,4,3,Bottoms
39,,5,0,Dresses
44,,5,2,Tops
38,,5,0,Bottoms
35,,5,0,Tops
25,,5,0,Bottoms
51,,5,0,Tops
54,,5,0,Bottoms
38,,5,1,Tops
48,,4,0,Tops
35,,5,0,Tops
35,,5,2,Intimate
36,,2,8,Dresses
31,,5,0,Jackets
48,,5,0,Tops
49,,5,0,Tops
34,,5,2,Bottoms
45,,4,1,Intimate
39,,5,0,Tops
59,,5,10,Tops
29,,3,22,Dresses
40,,5,0,Tops
46,,5,0,Bottoms
31,,5,9,Bottoms
39,,3,0,Tops
39,,5,0,Intimate
39,,5,0,Intimate
39,,2,0,Tops
36,,3,0,Tops
34,,3,0,Tops
61,,5,6,Bottoms
41,,5,0,Bottoms
59,,5,17,Tops
46,,4,18,Tops
38,,4,0,Bottoms
38,,3,1,Tops
63,,5,2,Dresses
29,,5,4,Tops
62,,4,1,Tops
20,,5,2,Intimate
56,,5,0,Bottoms
31,,5,0,Dresses
83,,5,11,Intimate
42,,3,0,Tops
34,,5,1,Tops
32,,3,1,Bottoms
35,,4,0,Tops
40,,5,1,Jackets
49,,4,2,Tops
53,,4,1,Intimate
24,,4,1,Tops
46,,2,0,Jackets
47,,5,15,Tops
46,,5,16,Bottoms
39,,5,0,Tops
42,,5,3,Tops
49,,3,2,Tops
33,,5,2,Dresses
56,,5,23,Tops
35,,1,3,Bottoms
42,,3,1,Tops
69,,5,0,Tops
50,,4,0,Tops
29,,3,14,Tops
63,,4,4,Dresses
69,,5,4,Tops
38,,5,47,Tops
41,,5,2,Tops
57,,5,5,Tops
48,,5,0,Tops
59,,5,5,Bottoms
25,,2,7,Tops
46,,5,10,Tops
43,,5,0,Tops
44,,5,0,Tops
56,,5,1,Tops
31,,5,0,Tops
58,,3,5,Tops
42,,5,1,Tops
52,,2,3,Dresses
44,,5,0,Tops
43,,5,3,Bottoms
62,,5,0,Jackets
39,,5,1,Jackets
33,,5,0,Bottoms
21,,5,1,Bottoms
28,,5,0,Tops
38,,4,2,Bottoms
70,,1,2,Tops
55,,5,3,Tops
37,,5,0,Bottoms
44,,4,5,Tops
34,,3,0,Jackets
37,,5,0,Tops
54,,4,3,Intimate
43,,2,9,Dresses
49,,5,0,Dresses
33,,4,1,Dresses
46,,2,2,Tops
28,,5,1,Dresses
57,,3,1,Dresses
54,,2,0,Dresses
60,,5,0,Bottoms
52,,2,0,Dresses
44,,4,0,Tops
56,,5,6,Dresses
39,,4,4,Dresses
31,,2,6,Dresses
62,,4,0,Dresses
38,,3,0,Dresses
19,,4,3,Tops
49,,2,3,Dresses
46,,5,3,Tops
53,,5,1,Tops
39,,4,1,Dresses
39,,2,1,Tops
26,,4,1,Bottoms
33,,5,1,Bottoms
38,,5,1,Bottoms
46,,2,0,Tops
40,,2,0,Dresses
27,,4,4,Dresses
32,,5,1,Dresses
32,,3,6,Dresses
71,,4,0,Tops
38,,3,0,Tops
59,,3,1,Bottoms
33,,3,10,Jackets
48,,4,3,Dresses
99,,5,1,Dresses
45,,5,3,Dresses
47,,4,0,Dresses
41,,3,1,Dresses
43,,5,3,Bottoms
42,,3,8,Dresses
48,,5,1,Tops
38,,5,0,Bottoms
40,,5,2,Dresses
37,,5,0,Dresses
70,,5,4,Dresses
35,,2,6,Dresses
34,,5,1,Dresses
49,,5,5,Jackets
35,,5,5,Dresses
38,,3,0,Dresses
50,,4,4,Dresses
31,,3,0,Dresses
36,,3,15,Dresses
55,,5,0,Dresses
38,,5,0,Dresses
37,,5,5,Tops
56,,5,0,Bottoms
43,,3,3,Dresses
36,,5,0,Tops
19,,4,0,Dresses
30,,5,0,Tops
33,,3,1,Dresses
34,,1,3,Jackets
36,,3,3,Bottoms
54,,3,0,Dresses
35,,5,0,Dresses
48,,5,1,Tops
52,,4,1,Dresses
70,,2,0,Dresses
34,,5,3,Dresses
53,,4,0,Tops
27,,5,4,Dresses
44,,3,4,Tops
25,,5,2,Dresses
32,,3,0,Dresses
27,,5,0,Dresses
50,,5,2,Bottoms
29,,3,20,Bottoms
29,,3,0,Tops
26,,3,0,Dresses
55,,5,0,Dresses
35,,2,0,Dresses
28,,5,1,Dresses
43,,5,1,Dresses
38,,5,1,Dresses
31,,5,1,Dresses
54,,5,9,Dresses
39,,5,0,Dresses
42,,5,2,Dresses
62,,5,54,Dresses
41,,3,1,Bottoms
57,,5,1,Dresses
29,,5,1,Dresses
42,,2,0,Bottoms
61,,4,4,Bottoms
35,,5,0,Tops
48,,5,2,Dresses
37,,2,0,Bottoms
50,,3,0,Bottoms
39,,5,1,Dresses
33,,5,1,Dresses
25,,5,0,Intimate
51,,5,0,Bottoms
36,,4,0,Bottoms
32,,5,3,Dresses
28,,5,0,Bottoms
34,,3,7,Bottoms
41,,4,0,Dresses
41,,5,0,Dresses
35,,4,1,Dresses
46,,5,2,Tops
31,,5,1,Tops
36,,5,0,Intimate
41,,5,0,Bottoms
69,,3,5,Bottoms
22,,4,1,Dresses
59,,5,2,Dresses
45,,3,5,Dresses
42,,5,1,Dresses
60,,5,2,Dresses
29,,3,0,Bottoms
50,,3,0,Dresses
45,,5,1,Dresses
36,,5,3,Bottoms
26,,5,14,Bottoms
55,,5,0,Intimate
58,,5,2,Bottoms
35,,5,1,Bottoms
27,,5,1,Dresses
31,,5,0,Dresses
53,,2,7,Tops
36,,5,0,Bottoms
38,,5,14,Bottoms
54,,5,0,Bottoms
51,,5,7,Dresses
37,,4,1,Dresses
41,,5,2,Bottoms
37,,5,0,Dresses
39,,5,4,Dresses
39,,5,40,Dresses
41,,5,6,Dresses
64,,3,0,Dresses
32,,5,0,Tops
38,,1,2,Bottoms
42,,2,0,Dresses
35,,2,0,Bottoms
47,,5,0,Tops
54,,2,0,Tops
41,,4,0,Tops
34,,4,0,Tops
36,,5,0,Intimate
50,,5,0,Tops
31,,5,3,Dresses
44,,5,3,Tops
39,,3,1,Tops
36,,5,1,Intimate
33,,4,0,Tops
49,,5,0,Tops
48,,5,0,Tops
40,,5,2,Intimate
46,,4,1,Tops
66,,4,1,Tops
70,,5,1,Intimate
57,,4,0,Tops
27,,3,0,Tops
41,,4,1,Tops
44,,5,0,Tops
33,,3,0,Tops
47,,5,0,Dresses
53,,4,10,Intimate
41,,4,0,Tops
51,,5,3,Tops
42,,5,1,Tops
46,,4,5,Dresses
38,,3,36,Tops
54,,5,3,Dresses
27,,5,0,Tops
27,,4,11,Tops
47,,5,4,Tops
44,,3,0,Tops
62,,5,2,Tops
39,,3,0,Tops
37,,3,0,Tops
32,,5,0,Tops
53,,3,0,Tops
55,,5,0,Tops
62,,5,7,Tops
42,,3,1,Tops
35,,2,4,Tops
36,,4,0,Bottoms
46,,4,2,Tops
35,,5,0,Tops
36,,5,1,Tops
51,,4,0,Tops
35,,2,4,Dresses
63,,5,0,Tops
34,,4,0,Intimate
41,,5,0,Tops
23,,5,24,Tops
34,,5,0,Tops
60,,5,1,Tops
30,,4,0,Intimate
48,,2,4,Tops
42,,5,1,Tops
32,,5,1,Intimate
58,,5,3,Tops
54,,1,0,Tops
66,,3,4,Tops
37,,5,18,Intimate
50,,5,2,Bottoms
53,,4,4,Tops
39,,5,0,Tops
19,,3,5,Intimate
39,,5,0,Tops
51,,4,4,Bottoms
51,,3,0,Tops
46,,4,10,Bottoms
42,,5,0,Tops
48,,5,0,Bottoms
60,,5,1,Bottoms
33,,3,0,Intimate
43,,3,16,Dresses
31,,5,7,Dresses
34,,5,3,Tops
40,,5,1,Bottoms
29,,1,5,Dresses
32,,3,1,Bottoms
31,,5,2,Intimate
54,,4,5,Bottoms
71,,3,6,Dresses
52,,5,1,Tops
22,,5,0,Tops
33,,5,1,Jackets
54,,4,3,Tops
44,,4,3,Tops
57,,5,0,Jackets
62,,5,0,Jackets
31,,5,1,Jackets
33,,4,1,Jackets
24,,4,2,Jackets
37,,5,0,Jackets
46,,5,0,Tops
46,,2,11,Tops
41,,5,0,Jackets
36,,5,0,Bottoms
58,,5,3,Tops
27,,4,0,Tops
38,,5,6,Tops
57,,4,0,Tops
28,,5,2,Intimate
29,,5,2,Tops
70,,5,2,Jackets
36,,5,1,Jackets
33,,2,2,Jackets
48,,4,3,Tops
44,,1,2,Tops
60,,5,7,Tops
29,,5,2,Tops
26,,5,1,Jackets
28,,5,2,Jackets
54,,5,3,Tops
60,,3,0,Bottoms
40,,5,1,Tops
35,,5,1,Jackets
32,,4,3,Tops
44,,3,0,Tops
39,,5,3,Tops
57,,5,0,Bottoms
52,,5,0,Jackets
45,,5,1,Jackets
31,,4,0,Tops
36,,3,0,Tops
56,,2,1,Tops
62,,4,3,Tops
33,,5,14,Tops
72,,3,11,Dresses
20,,4,3,Dresses
51,,5,8,Dresses
53,,2,9,Dresses
44,,4,1,Intimate
48,,5,0,Dresses
44,,4,1,Intimate
53,,5,1,Dresses
49,,5,5,Intimate
37,,5,0,Bottoms
26,,5,0,Intimate
35,,3,2,Intimate
30,,5,2,Intimate
26,,5,1,Intimate
43,,5,1,Tops
53,,3,0,Tops
33,,5,5,Dresses
22,,4,1,Dresses
47,,4,0,Intimate
62,,5,3,Tops
53,,5,8,Dresses
47,,5,0,Intimate
46,,4,0,Intimate
31,,3,1,Dresses
62,,5,0,Dresses
41,,5,0,Intimate
51,,5,4,Intimate
35,,2,1,Dresses
20,,5,0,Dresses
39,,4,0,Intimate
36,,5,1,Intimate
48,,1,1,Intimate
39,,4,1,Dresses
39,,4,4,Intimate
63,,4,0,Dresses
29,,5,2,Intimate
28,,5,1,Intimate
29,,4,0,Tops
40,,5,0,Intimate
48,,5,0,Dresses
41,,5,0,Intimate
26,,3,2,Dresses
55,,5,2,Intimate
47,,4,0,Dresses
53,,5,65,Dresses
39,,5,0,Dresses
35,,5,5,Intimate
38,,3,0,Tops
24,,3,0,Intimate
35,,3,3,Dresses
43,,5,4,Dresses
39,,5,9,Intimate
19,,1,2,Intimate
61,,5,3,Tops
47,,5,2,Dresses
45,,4,0,Intimate
39,,3,30,Tops
57,,5,8,Dresses
60,,5,3,Tops
27,,4,0,Dresses
56,,5,1,Intimate
47,,4,0,Intimate
46,,2,0,Tops
34,,5,53,Dresses
65,,5,3,Dresses
50,,5,0,Dresses
39,,2,0,Tops
28,,5,0,Tops
42,,5,2,Dresses
57,,3,5,Dresses
47,,5,2,Intimate
26,,5,0,Intimate
37,,4,3,Intimate
57,,4,3,Tops
35,,4,0,Dresses
37,,5,1,Tops
36,,4,0,Dresses
62,,4,3,Intimate
28,,2,0,Tops
78,,4,2,Intimate
52,,5,2,Dresses
21,,4,1,Dresses
31,,3,2,Dresses
53,,4,0,Dresses
30,,5,9,Intimate
29,,5,2,Dresses
23,,5,3,Dresses
37,,5,2,Intimate
53,,2,0,Tops
60,,5,1,Dresses
34,,3,1,Dresses
38,,5,1,Dresses
20,,5,1,Dresses
60,,2,11,Dresses
24,,5,1,Dresses
52,,3,1,Intimate
40,,5,1,Dresses
34,,1,1,Intimate
28,,3,0,Tops
35,,5,1,Intimate
39,,4,1,Dresses
49,,5,1,Dresses
33,,3,26,Tops
46,,4,2,Intimate
46,,5,0,Intimate
43,,5,1,Intimate
29,,3,7,Tops
64,,5,1,Dresses
52,,4,87,Dresses
33,,5,29,Tops
44,,5,2,Dresses
47,,5,1,Intimate
31,,4,0,Dresses
56,,3,1,Dresses
41,,5,2,Dresses
40,,5,3,Dresses
47,,1,20,Intimate
28,,3,1,Intimate
62,,2,3,Tops
36,,5,0,Tops
26,,1,22,Tops
37,,3,1,Tops
60,,5,0,Tops
59,,5,2,Tops
25,,2,0,Tops
40,,5,3,Tops
75,,4,3,Tops
40,,2,17,Tops
60,,5,3,Jackets
56,,5,1,Tops
56,,5,1,Jackets
39,,5,0,Tops
48,,5,2,Tops
26,,5,0,Tops
47,,5,0,Tops
40,,5,0,Tops
49,,5,1,Tops
43,,5,2,Jackets
57,,4,1,Tops
83,,5,1,Tops
44,,5,0,Tops
33,,4,0,Tops
30,,2,18,Tops
26,,4,0,Tops
48,,5,0,Tops
53,,5,1,Tops
23,,3,0,Tops
32,,5,0,Tops
56,,5,9,Tops
43,,2,1,Tops
19,,5,0,Tops
46,,1,2,Tops
65,,5,7,Tops
35,,4,4,Tops
62,,4,6,Bottoms
47,,5,3,Tops
49,,5,0,Tops
36,,5,0,Bottoms
43,,5,0,Bottoms
46,,5,4,Tops
50,,4,0,Tops
43,,5,0,Tops
54,,3,0,Tops
48,,4,0,Tops
49,,5,0,Tops
58,,5,0,Tops
43,,5,0,Bottoms
49,,5,2,Dresses
48,,5,7,Tops
49,,4,0,Tops
56,,1,0,Tops
69,,5,2,Dresses
28,,3,0,Bottoms
66,,5,0,Bottoms
59,,5,0,Tops
66,,5,2,Tops
53,,5,0,Tops
39,,5,1,Dresses
45,,2,1,Bottoms
42,,4,4,Bottoms
35,,5,0,Dresses
38,,5,4,Dresses
39,,4,0,Bottoms
34,,5,1,Bottoms
33,,4,1,Dresses
35,,2,1,Dresses
31,,4,0,Dresses
23,,4,6,Dresses
29,,3,1,Dresses
48,,4,1,Dresses
54,,5,0,Dresses
19,,5,10,Dresses
37,,1,0,Bottoms
43,,4,10,Dresses
40,,5,0,Bottoms
54,,5,0,Bottoms
32,,5,0,Dresses
39,,4,0,Bottoms
52,,5,0,Dresses
48,,5,0,Intimate
43,,4,0,Tops
30,,4,0,Tops
28,,1,6,Intimate
57,,2,0,Tops
44,,4,0,Tops
37,,2,5,Tops
62,,2,0,Tops
33,,2,0,Tops
31,,5,0,Tops
39,,5,1,Tops
37,,4,0,Tops
39,,3,0,Tops
33,,4,0,Tops
33,,5,0,Tops
23,,5,2,Tops
20,,5,1,Tops
42,,5,0,Tops
53,,5,0,Bottoms
32,,5,0,Tops
33,,1,2,Bottoms
50,,3,0,Tops
57,,4,0,Tops
31,,1,1,Tops
49,,5,1,Tops
53,,2,4,Tops
57,,5,8,Tops
31,,5,1,Tops
32,,5,1,Dresses
26,,5,11,Tops
62,,5,0,Tops
37,,3,1,Tops
26,,3,0,Tops
31,,5,3,Tops
41,,4,0,Tops
37,,4,0,Tops
39,,5,0,Tops
60,,4,0,Tops
26,,3,3,Tops
48,,3,0,Tops
41,,3,2,Tops
62,,3,1,Tops
47,,3,0,Tops
24,,5,1,Intimate
59,,4,2,Dresses
35,,5,0,Jackets
44,,5,4,Tops
40,,5,0,Intimate
44,,5,1,Dresses
55,,5,0,Tops
49,,5,3,Dresses
37,,5,0,Dresses
35,,3,0,Bottoms
39,,5,31,Dresses
45,,5,6,Intimate
21,,3,36,Dresses
31,,4,2,Dresses
27,,5,0,Dresses
45,,5,0,Dresses
36,,5,64,Dresses
46,,5,0,Bottoms
45,,5,0,Tops
40,,2,5,Dresses
33,,5,0,Dresses
53,,3,0,Intimate
38,,5,2,Dresses
60,,3,22,Dresses
48,,5,3,Dresses
38,,3,2,Intimate
28,,1,0,Dresses
34,,4,5,Dresses
62,,2,14,Dresses
37,,5,0,Intimate
71,,4,0,Dresses
31,,5,1,Dresses
39,,3,0,Dresses
30,,1,4,Dresses
18,,5,0,Dresses
37,,1,2,Tops
44,,4,1,Dresses
46,,4,2,Dresses
36,,3,0,Dresses
37,,4,2,Tops
48,,5,0,Bottoms
24,,5,0,Dresses
56,,5,0,Bottoms
38,,5,3,Dresses
34,,5,0,Jackets
40,,4,0,Dresses
52,,3,0,Tops
27,,5,0,Intimate
34,,1,1,Tops
54,,2,0,Tops
38,,3,0,Bottoms
50,,5,0,Bottoms
47,,5,1,Bottoms
83,,5,0,Tops
38,,3,4,Bottoms
60,,5,1,Bottoms
50,,5,1,Tops
32,,5,2,Tops
66,,2,0,Intimate
26,,5,0,Tops
36,,1,0,Tops
52,,5,2,Bottoms
40,,2,10,Tops
30,,1,0,Tops
56,,5,0,Bottoms
57,,5,4,Bottoms
35,,4,18,Bottoms
23,,5,2,Tops
48,,4,2,Bottoms
37,,3,0,Bottoms
42,,4,18,Bottoms
46,,2,0,Tops
27,,3,0,Bottoms
37,,5,0,Tops
25,,4,1,Tops
33,,4,1,Tops
41,,5,0,Bottoms
46,,4,12,Dresses
40,,4,2,Tops
35,,5,7,Tops
56,,4,3,Bottoms
42,,5,4,Tops
32,,5,0,Tops
42,,5,0,Dresses
62,,4,1,Tops
47,,5,0,Tops
37,,3,6,Bottoms
39,,5,0,Bottoms
25,,5,0,Tops
57,,1,0,Tops
48,,5,12,Tops
46,,5,0,Tops
54,,5,5,Tops
52,,3,4,Bottoms
42,,3,1,Dresses
42,,3,0,Bottoms
28,,5,0,Dresses
70,,5,2,Tops
40,,2,0,Tops
61,,4,1,Dresses
36,,4,1,Bottoms
31,,2,0,Bottoms
50,,4,2,Tops
41,,5,0,Tops
60,,5,0,Tops
42,,5,0,Dresses
59,,5,0,Bottoms
40,,1,1,Dresses
40,,2,3,Tops
29,,5,0,Tops
28,,3,6,Tops
38,,5,0,Tops
43,,5,4,Tops
52,,5,8,Tops
39,,2,3,Tops
60,,5,0,Tops
26,,3,8,Tops
52,,5,0,Bottoms
58,,2,5,Bottoms
43,,3,3,Tops
56,,5,1,Dresses
45,,3,1,Tops
32,,5,5,Dresses
42,,1,13,Dresses
60,,5,0,Intimate
46,,3,16,Bottoms
40,,3,5,Dresses
52,,5,0,Intimate
32,,5,19,Dresses
56,,5,6,Tops
38,,5,3,Tops
31,,3,0,Tops
30,,2,0,Tops
35,,5,1,Bottoms
45,,5,0,Bottoms
43,,3,0,Tops
63,,5,4,Tops
57,,5,0,Tops
64,,4,1,Tops
26,,4,0,Dresses
61,,4,0,Tops
36,,5,0,Tops
32,,4,0,Tops
54,,5,8,Bottoms
41,,2,12,Bottoms
65,,5,0,Tops
60,,5,8,Tops
29,,4,0,Tops
62,,5,11,Tops
54,,1,2,Tops
51,,5,5,Tops
48,,4,7,Tops
22,,5,0,Tops
58,,4,0,Bottoms
68,,4,0,Tops
78,,4,5,Tops
44,,5,0,Tops
38,,5,0,Tops
26,,3,15,Tops
68,,5,0,Tops
25,,5,0,Dresses
38,,5,1,Bottoms
35,,1,13,Tops
51,,5,3,Jackets
39,,5,1,Bottoms
35,,5,0,Tops
65,,4,1,Tops
39,,4,0,Intimate
40,,4,1,Tops
49,,5,0,Tops
62,,5,3,Tops
32,,2,1,Tops
63,,4,2,Tops
51,,4,1,Jackets
59,,5,0,Bottoms
37,,5,0,Jackets
54,,5,4,Tops
46,,5,0,Tops
26,,5,0,Tops
42,,5,3,Tops
34,,5,0,Bottoms
47,,4,0,Tops
36,,5,0,Intimate
50,,5,5,Bottoms
37,,3,0,Tops
56,,5,0,Tops
53,,3,5,Tops
45,,5,3,Tops
31,,5,0,Intimate
58,,5,6,Tops
40,,2,0,Tops
34,,3,2,Tops
43,,5,4,Tops
42,,5,3,Bottoms
43,,5,8,Tops
66,,5,1,Tops
34,,5,17,Tops
47,,4,0,Tops
34,,2,0,Tops
57,,5,19,Tops
42,,5,0,Tops
36,,5,2,Tops
32,,5,4,Tops
38,,5,4,Tops
32,,5,4,Tops
38,,2,5,Bottoms
30,,5,2,Tops
51,,2,1,Tops
33,,4,0,Bottoms
36,,1,0,Jackets
